booking_id,booking_datetime,pickup_location,drop_location,distance_km,estimated_fare,booking_hour,booking_day,booking_day_of_week,passenger_count,vehicle_type,payment_method,driver_rating,customer_rating,driver_experience_years,driver_acceptance_rate,customer_previous_cancellations,customer_total_bookings,driver_previous_cancellations,surge_multiplier,estimated_pickup_time_minutes,weather,traffic_condition,booking_source,is_weekend,cancellation
CAB_10299,2025-11-02 07:11:00,Harbor,Airport,9.55,178.55,7,2,6,3,Economy,Wallet,4.51,4.58,4.48,95.36,2,28,1,1.53,59.28,Storm,Heavy,Partner,1,1
CAB_10300,2025-08-12 23:24:00,Harbor,Business District,15.15,357.15,23,12,1,3,SUV,UPI,4.58,4.74,8.34,80.97,0,39,3,1.7,59.61,Rainy,Low,App,0,0
CAB_10301,2024-06-28 06:03:00,Old Town,Airport,10.72,225.64,6,28,4,2,SUV,UPI,4.22,4.41,8.58,99.0,1,30,0,1.36,36.69,Rainy,Low,Website,0,1
CAB_10302,2026-08-01 00:01:00,University,Residential,6.48,146.08,0,1,5,1,Economy,Cash,4.62,4.28,13.87,54.05,0,29,1,1.0,17.75,Cloudy,Low,Call Center,1,0
CAB_10303,2025-12-18 09:24:00,Airport,Residential,8.48,194.87,9,18,3,4,Premium,Wallet,4.61,3.73,8.65,87.91,4,28,0,1.9,40.4,Rainy,Heavy,App,0,1
CAB_10304,2024-03-24 22:24:00,Downtown,University,13.84,298.89,22,24,6,3,Economy,Card,3.89,5.0,1.41,89.83,2,41,2,1.67,46.74,Rainy,Low,Call Center,1,1
CAB_10305,2025-05-10 03:39:00,Airport,Downtown,4.35,120.0,3,10,5,3,Economy,Card,5.0,4.33,0.79,72.06,1,37,1,1.0,31.95,Cloudy,Moderate,App,1,0
CAB_10306,2026-03-23 23:01:00,Airport,University,7.98,170.81,23,23,0,4,SUV,Card,5.0,3.45,7.09,77.5,3,24,0,1.52,42.7,Rainy,Low,App,0,0
CAB_10307,2026-10-19 20:58:00,University,University,13.33,272.54,20,19,0,3,Economy,UPI,3.88,3.43,3.58,81.09,1,31,0,2.0,71.26,Storm,Severe,App,0,1
CAB_10308,2024-11-24 13:01:00,Market,Business District,1.0,120.0,13,24,6,4,Economy,Cash,4.53,3.8,3.73,88.47,2,34,0,1.88,37.1,Rainy,Severe,Website,1,0
CAB_10309,2025-08-02 00:50:00,Market,Business District,8.66,164.38,0,2,5,2,Premium,Cash,4.67,4.36,11.45,78.34,0,37,1,1.84,52.91,Rainy,Moderate,Partner,1,1
CAB_10310,2025-07-04 19:11:00,Residential,Downtown,14.84,298.01,19,4,4,3,SUV,UPI,4.34,4.33,3.37,80.05,0,41,3,1.29,48.76,Cloudy,Moderate,App,0,1
CAB_10311,2025-05-24 05:58:00,Downtown,Downtown,5.53,120.0,5,24,5,1,Premium,Wallet,3.79,3.93,7.48,84.09,0,27,0,1.0,18.8,Clear,Low,Call Center,1,0
CAB_10312,2024-07-19 07:49:00,Harbor,Residential,9.42,204.59,7,19,4,3,Economy,Card,5.0,4.96,4.61,77.63,1,31,1,1.0,36.52,Cloudy,Low,Call Center,0,0
CAB_10313,2025-07-24 15:09:00,Harbor,Downtown,6.88,144.55,15,24,3,2,Economy,UPI,3.93,3.38,10.61,86.04,2,29,0,1.82,40.31,Snow,Heavy,App,0,1
CAB_10314,2024-08-02 03:08:00,Airport,Downtown,4.47,120.0,3,2,4,4,Economy,UPI,4.68,4.47,6.25,60.21,0,36,2,2.14,54.87,Rainy,Severe,App,0,1
CAB_10315,2025-07-23 21:20:00,Market,Business District,19.21,443.26,21,23,2,1,Economy,UPI,5.0,4.19,6.01,87.25,0,28,0,1.77,56.0,Rainy,Moderate,App,0,1
CAB_10316,2024-12-31 11:48:00,Residential,Downtown,11.7,289.43,11,31,1,3,Economy,Card,3.8,4.83,6.29,56.31,0,32,3,1.0,47.98,Cloudy,Moderate,Website,0,1
CAB_10317,2024-07-16 04:21:00,Airport,University,14.75,276.17,4,16,1,3,Premium,Card,4.15,5.0,4.96,99.0,0,41,1,1.87,64.45,Rainy,Heavy,App,0,1
CAB_10318,2025-08-29 22:48:00,Business District,Old Town,1.29,120.0,22,29,4,2,Economy,UPI,4.08,3.95,4.5,92.09,3,39,1,1.0,16.96,Cloudy,Low,App,0,0
CAB_10319,2025-06-11 14:38:00,University,Business District,5.61,155.24,14,11,2,2,Premium,Card,4.58,4.64,7.66,86.58,1,31,0,1.0,16.13,Clear,Low,App,0,0
CAB_10320,2025-06-10 19:36:00,Market,University,19.75,410.44,19,10,1,3,Economy,Cash,4.22,4.86,5.18,70.29,4,29,1,1.6,80.78,Clear,Heavy,App,0,1
CAB_10321,2025-08-30 17:12:00,Harbor,Business District,9.49,178.37,17,30,5,3,Economy,Cash,4.99,4.31,7.0,99.0,1,31,1,1.69,48.67,Cloudy,Heavy,Call Center,1,1
CAB_10322,2024-02-27 04:02:00,University,Business District,1.56,120.0,4,27,1,2,Economy,Wallet,3.58,4.15,6.65,69.05,1,33,2,1.25,21.83,Rainy,Low,App,0,0
CAB_10323,2024-04-03 20:56:00,Residential,Airport,4.16,120.0,20,3,2,3,Economy,Cash,4.59,4.22,6.48,78.76,1,34,0,1.34,24.49,Clear,Heavy,Partner,0,0
CAB_10324,2025-10-17 03:25:00,Harbor,Old Town,4.55,132.71,3,17,4,3,Economy,Cash,4.9,4.26,7.05,84.8,1,34,3,1.17,40.6,Cloudy,Heavy,App,0,0
CAB_10325,2026-05-15 19:46:00,Market,University,13.64,289.9,19,15,4,1,Economy,Card,4.14,3.81,6.38,61.74,2,38,2,1.2,26.67,Clear,Low,Call Center,0,0
CAB_10326,2024-03-05 01:32:00,Harbor,Old Town,13.39,296.8,1,5,1,2,Premium,Card,4.24,4.79,3.26,99.0,1,35,2,1.0,47.76,Cloudy,Moderate,App,0,0
CAB_10327,2024-12-21 18:19:00,Business District,Airport,6.97,152.83,18,21,5,1,Economy,Wallet,4.47,3.95,6.34,79.79,4,38,1,2.25,33.0,Rainy,Moderate,App,1,1
CAB_10328,2024-04-22 21:54:00,Old Town,Airport,2.23,120.0,21,22,0,2,Premium,Cash,5.0,3.88,11.01,99.0,0,34,0,1.0,8.64,Clear,Low,Website,0,0
CAB_10329,2025-04-26 17:53:00,University,Downtown,9.54,168.39,17,26,5,2,Economy,Card,4.71,4.55,0.5,70.53,1,32,1,1.39,39.21,Cloudy,Moderate,App,1,1
CAB_10330,2024-08-01 16:10:00,Harbor,University,12.28,273.0,16,1,3,4,Economy,Wallet,4.89,5.0,1.16,80.74,2,34,2,1.0,42.62,Cloudy,Low,App,0,0
CAB_10331,2026-03-11 16:46:00,Harbor,Residential,7.44,171.72,16,11,2,2,Premium,Wallet,4.04,3.67,5.66,88.84,4,37,2,1.0,26.9,Clear,Moderate,App,0,0
CAB_10332,2024-08-08 14:22:00,Market,University,12.22,214.09,14,8,3,4,SUV,Wallet,5.0,4.54,1.54,84.9,0,29,1,1.0,24.77,Clear,Low,Partner,0,0
CAB_10333,2026-03-28 03:51:00,Downtown,Airport,20.18,422.47,3,28,5,3,Economy,Card,4.44,4.63,2.78,72.7,2,32,3,1.0,49.51,Clear,Low,Call Center,1,1
CAB_10334,2026-10-28 17:59:00,Old Town,Old Town,16.11,371.02,17,28,2,2,Economy,Card,4.64,4.37,4.13,98.18,0,27,1,1.27,56.57,Clear,Low,App,0,0
CAB_10335,2024-06-28 15:37:00,Harbor,Airport,9.75,250.07,15,28,4,4,Economy,Card,4.78,4.57,1.1,78.67,3,41,0,1.31,48.6,Rainy,Low,Call Center,0,0
CAB_10336,2026-06-23 06:21:00,Market,University,4.76,120.0,6,23,1,3,Premium,Card,4.21,4.29,8.04,79.91,1,35,0,1.29,30.21,Clear,Heavy,App,0,0
CAB_10337,2024-03-30 07:41:00,Residential,University,4.89,162.4,7,30,5,1,SUV,Wallet,4.81,4.6,0.5,90.51,2,27,2,1.0,18.07,Clear,Low,App,1,0
CAB_10338,2024-04-28 01:06:00,Residential,Residential,10.63,223.82,1,28,6,4,SUV,Cash,5.0,4.26,2.59,64.03,0,32,1,1.0,47.28,Cloudy,Low,App,1,1
CAB_10339,2025-07-21 20:25:00,Old Town,Residential,3.2,120.0,20,21,0,2,Auto,UPI,4.57,4.76,1.74,51.45,2,44,0,1.0,14.46,Clear,Moderate,App,0,0
CAB_10340,2026-02-08 00:45:00,Old Town,Residential,8.82,201.27,0,8,6,1,Economy,Cash,5.0,4.71,4.34,80.29,1,31,2,1.89,52.24,Rainy,Moderate,Call Center,1,1
CAB_10341,2024-05-19 08:26:00,Old Town,Airport,1.0,120.0,8,19,6,4,SUV,Card,4.11,4.87,9.64,73.69,2,40,2,1.74,29.55,Rainy,Moderate,Website,1,1
CAB_10342,2024-12-27 16:48:00,Airport,Residential,8.45,124.94,16,27,4,1,Premium,Card,3.81,4.92,11.12,99.0,0,37,2,1.0,32.14,Clear,Low,App,0,0
CAB_10343,2024-04-27 07:25:00,Business District,Residential,11.06,208.28,7,27,5,2,Auto,Wallet,4.69,4.8,7.27,92.98,0,28,2,1.5,37.98,Storm,Low,App,1,1
CAB_10344,2024-10-07 21:06:00,University,Downtown,4.11,120.0,21,7,0,4,SUV,Wallet,4.34,3.74,2.8,82.89,0,35,2,1.23,33.5,Clear,Heavy,App,0,0
CAB_10345,2025-06-26 09:17:00,Business District,Old Town,8.43,170.29,9,26,3,4,Auto,UPI,3.5,4.37,6.25,60.76,0,34,3,1.38,41.59,Cloudy,Moderate,Partner,0,1
CAB_10346,2025-04-11 00:12:00,Residential,Old Town,3.9,120.0,0,11,4,2,Auto,Cash,5.0,4.67,5.88,78.08,2,25,1,1.77,45.04,Storm,Low,Partner,0,1
CAB_10347,2025-02-11 00:14:00,Harbor,Residential,14.04,326.1,0,11,1,3,SUV,Card,4.11,4.63,2.81,70.05,1,41,0,1.0,37.14,Clear,Moderate,App,0,1
CAB_10348,2024-09-12 13:15:00,Airport,Harbor,12.79,295.34,13,12,3,3,Premium,Wallet,5.0,4.8,6.79,80.34,4,27,3,1.88,41.71,Snow,Low,App,0,0
CAB_10349,2024-11-08 09:11:00,Business District,Downtown,3.77,120.0,9,8,4,3,Economy,Cash,4.44,3.75,3.84,60.16,1,43,1,1.31,8.71,Clear,Low,App,0,0
CAB_10350,2025-01-01 08:06:00,Market,Airport,5.05,120.0,8,1,2,1,Premium,Cash,5.0,4.08,7.74,83.77,0,29,3,1.29,14.24,Clear,Moderate,Website,0,0
CAB_10351,2026-07-01 02:19:00,Market,Business District,9.36,159.47,2,1,2,4,Premium,Card,4.15,4.11,12.21,82.16,1,30,1,1.76,45.76,Rainy,Moderate,Partner,0,1
CAB_10352,2026-03-27 06:11:00,Business District,Old Town,14.16,321.71,6,27,4,1,Economy,Card,4.43,4.61,6.18,89.78,1,34,3,1.65,70.82,Storm,Heavy,Website,0,1
CAB_10353,2024-06-04 00:55:00,Market,Residential,15.21,348.53,0,4,1,3,SUV,Card,4.13,4.54,0.5,62.81,3,35,0,1.21,68.37,Cloudy,Heavy,Website,0,1
CAB_10354,2026-12-06 04:47:00,Old Town,Airport,11.78,242.61,4,6,6,4,Economy,UPI,4.07,4.68,6.04,75.95,2,40,2,1.67,45.56,Snow,Moderate,App,1,1
CAB_10355,2025-03-12 23:31:00,Airport,Airport,11.76,230.39,23,12,2,1,Economy,Wallet,4.97,4.81,5.07,79.04,0,32,0,1.0,40.89,Clear,Low,Website,0,0
CAB_10356,2025-08-24 00:15:00,Business District,Market,13.08,282.68,0,24,6,2,Economy,Card,4.56,4.47,4.71,80.04,2,33,0,1.58,46.33,Rainy,Low,App,1,0
CAB_10357,2024-08-27 18:51:00,Market,Downtown,4.62,128.57,18,27,1,1,Economy,Card,4.12,5.0,4.49,79.44,1,35,2,1.19,18.12,Cloudy,Low,App,0,0
CAB_10358,2024-02-19 05:34:00,Market,Residential,3.24,120.0,5,19,0,4,SUV,Wallet,5.0,4.2,6.3,77.59,1,27,0,1.59,22.09,Storm,Low,Website,0,0
CAB_10359,2026-08-29 10:54:00,Airport,Market,6.03,120.0,10,29,5,1,Economy,UPI,4.24,5.0,4.17,90.28,0,37,1,1.0,28.51,Clear,Moderate,Partner,1,0
CAB_10360,2024-10-30 22:51:00,Market,Old Town,15.71,309.35,22,30,2,3,Economy,Cash,4.29,4.78,0.5,85.47,1,41,0,1.52,74.31,Storm,Heavy,Website,0,1
CAB_10361,2025-03-31 03:28:00,Airport,Business District,8.43,186.24,3,31,0,3,Economy,Wallet,4.58,5.0,8.26,93.27,0,28,3,1.84,23.11,Rainy,Low,Website,0,0
CAB_10362,2026-05-22 09:45:00,Harbor,Old Town,10.97,208.48,9,22,4,4,Premium,UPI,3.71,4.89,5.89,75.26,1,35,1,2.03,47.18,Rainy,Low,Website,0,1
CAB_10363,2026-06-04 05:46:00,University,Airport,10.39,235.56,5,4,3,2,Auto,UPI,3.75,4.63,3.48,99.0,1,30,2,1.6,54.37,Storm,Heavy,App,0,1
CAB_10364,2024-07-06 18:52:00,Harbor,University,3.44,120.66,18,6,5,1,Economy,Cash,4.75,4.19,0.76,88.26,1,29,2,1.12,5.0,Clear,Low,App,1,0
CAB_10365,2025-06-09 03:59:00,Residential,Airport,6.48,137.97,3,9,0,2,Economy,Wallet,4.2,4.38,4.9,80.01,0,31,1,1.0,52.24,Cloudy,Moderate,Website,0,1
CAB_10366,2024-11-21 01:34:00,Market,Business District,8.94,195.32,1,21,3,1,Economy,Cash,4.68,4.34,2.47,99.0,1,25,2,1.0,12.15,Clear,Low,Call Center,0,0
CAB_10367,2025-03-11 10:04:00,Airport,Harbor,3.22,120.0,10,11,1,2,Economy,Card,4.32,4.16,6.99,62.74,2,29,0,1.84,15.3,Rainy,Low,Call Center,0,1
CAB_10368,2025-08-09 10:16:00,Harbor,Downtown,11.7,251.47,10,9,5,2,Economy,Card,5.0,4.89,5.92,94.42,1,33,3,1.0,38.79,Cloudy,Low,Call Center,1,0
CAB_10369,2024-09-03 16:42:00,Downtown,Harbor,3.69,120.0,16,3,1,2,SUV,Wallet,5.0,4.77,6.19,78.51,3,28,1,1.52,31.8,Rainy,Low,App,0,1
CAB_10370,2025-09-06 07:11:00,Market,University,1.0,120.0,7,6,5,1,Premium,Wallet,4.77,3.49,10.49,88.92,1,33,0,1.0,14.53,Clear,Low,Partner,1,0
CAB_10371,2026-07-15 12:31:00,Harbor,Residential,11.52,258.24,12,15,2,4,Economy,Card,4.82,4.27,10.82,97.61,0,32,0,1.9,51.41,Storm,Low,App,0,0
CAB_10372,2026-08-02 13:29:00,Airport,Market,11.64,240.57,13,2,6,3,Premium,Wallet,4.64,3.91,0.5,57.36,1,39,1,1.86,27.31,Storm,Low,Partner,1,1
CAB_10373,2024-05-24 21:33:00,Downtown,Downtown,11.66,254.52,21,24,4,3,Economy,Wallet,4.17,4.87,1.68,80.22,3,33,0,1.2,49.84,Snow,Moderate,Website,0,1
CAB_10374,2025-06-08 09:54:00,Old Town,Market,13.58,324.22,9,8,6,2,Economy,Wallet,4.13,3.67,1.81,90.59,3,33,0,1.92,51.81,Rainy,Low,App,1,1
CAB_10375,2024-08-22 01:19:00,Downtown,Downtown,6.35,165.09,1,22,3,1,SUV,Card,4.44,4.59,7.91,99.0,1,29,1,1.0,37.42,Clear,Moderate,App,0,0
CAB_10376,2024-09-28 07:04:00,University,Market,9.15,201.0,7,28,5,3,Economy,Wallet,4.7,5.0,1.6,79.74,1,32,0,1.0,17.85,Clear,Low,Call Center,1,0
CAB_10377,2024-07-27 15:58:00,Business District,Old Town,4.4,120.0,15,27,5,3,Economy,Wallet,4.63,3.98,8.59,83.76,1,35,1,1.0,26.32,Cloudy,Moderate,App,1,0
CAB_10378,2025-02-08 19:40:00,Residential,Harbor,9.55,235.8,19,8,5,3,Economy,Card,4.64,4.63,4.67,97.39,2,34,2,1.34,30.33,Cloudy,Low,Partner,1,0
CAB_10379,2025-02-10 10:00:00,Old Town,Harbor,2.03,120.0,10,10,0,2,Economy,UPI,4.6,4.1,0.5,96.28,1,39,0,1.46,30.99,Clear,Heavy,Website,0,0
CAB_10380,2024-02-05 17:28:00,Airport,Airport,10.42,252.01,17,5,0,4,Economy,Wallet,4.71,4.08,6.56,99.0,1,35,2,1.27,35.84,Clear,Low,App,0,0
CAB_10381,2025-10-15 17:18:00,Airport,Airport,5.5,120.0,17,15,2,2,Premium,Cash,4.1,5.0,5.71,99.0,0,30,0,1.13,20.03,Clear,Low,Website,0,0
CAB_10382,2024-11-29 07:59:00,Airport,Harbor,5.1,120.0,7,29,4,4,Premium,Cash,4.72,4.71,6.72,87.54,4,41,1,1.23,40.33,Storm,Moderate,App,0,1
CAB_10383,2026-05-16 09:38:00,Downtown,Old Town,17.96,333.87,9,16,5,1,SUV,UPI,3.89,3.88,0.5,86.97,0,41,0,1.31,47.83,Clear,Moderate,App,1,0
CAB_10384,2026-07-08 10:23:00,Business District,Downtown,6.28,134.5,10,8,2,4,SUV,Card,5.0,4.01,5.12,74.91,1,39,1,1.0,24.79,Cloudy,Low,App,0,0
CAB_10385,2025-10-28 00:01:00,Residential,Airport,14.92,350.84,0,28,1,3,Premium,Cash,5.0,4.77,4.69,95.25,2,25,2,1.74,44.49,Rainy,Moderate,App,0,1
CAB_10386,2024-02-05 02:34:00,Harbor,Harbor,9.81,181.76,2,5,0,3,Auto,Cash,3.96,3.97,11.07,84.83,0,42,0,1.0,34.69,Clear,Low,Partner,0,0
CAB_10387,2024-03-21 12:59:00,University,University,10.52,261.48,12,21,3,3,Economy,Cash,4.66,3.84,8.13,99.0,1,33,1,1.24,57.17,Cloudy,Heavy,App,0,1
CAB_10388,2024-05-25 08:54:00,University,Harbor,5.1,120.0,8,25,5,1,Premium,UPI,4.21,5.0,10.05,65.65,0,30,0,1.39,28.93,Cloudy,Low,App,1,0
CAB_10389,2024-06-03 16:22:00,Harbor,Airport,5.44,120.0,16,3,0,2,Economy,Card,4.75,3.24,8.3,76.54,3,34,1,1.0,9.32,Clear,Low,Call Center,0,0
CAB_10390,2025-10-08 07:04:00,Airport,University,10.64,210.01,7,8,2,3,Premium,Cash,4.04,4.23,6.08,73.16,0,33,3,1.41,47.63,Clear,Severe,App,0,1
CAB_10391,2026-10-14 15:30:00,Airport,Airport,5.35,120.0,15,14,2,3,Economy,Wallet,4.56,4.95,12.52,79.83,1,36,1,1.0,5.04,Clear,Low,App,0,0
CAB_10392,2024-12-29 21:15:00,Old Town,Downtown,16.07,332.48,21,29,6,4,Economy,Card,4.07,4.11,5.76,65.42,2,34,1,1.0,43.52,Clear,Low,App,1,1
CAB_10393,2026-02-02 07:35:00,Market,Market,8.87,180.8,7,2,0,2,Economy,UPI,4.4,4.02,12.24,79.47,2,39,1,1.0,38.22,Clear,Moderate,Website,0,1
CAB_10394,2024-10-06 09:38:00,Old Town,Market,12.51,240.97,9,6,6,2,Premium,Card,4.97,4.64,1.56,89.95,1,42,0,1.3,44.68,Cloudy,Low,Partner,1,0
CAB_10395,2025-12-04 11:35:00,Old Town,Residential,13.61,342.64,11,4,3,4,SUV,Wallet,4.26,5.0,9.32,81.93,2,29,1,1.0,39.86,Clear,Low,App,0,1
CAB_10396,2025-01-16 08:08:00,Business District,Harbor,9.34,212.61,8,16,3,1,Economy,Card,4.69,4.22,4.34,99.0,0,24,0,1.31,28.28,Cloudy,Low,Website,0,0
CAB_10397,2025-11-02 20:19:00,Downtown,Market,11.41,300.91,20,2,6,1,SUV,Card,4.44,3.77,8.85,80.9,0,30,2,1.0,34.77,Clear,Low,Website,1,0
CAB_10398,2026-07-05 19:01:00,University,Harbor,3.54,120.0,19,5,6,3,Economy,Wallet,4.72,4.76,8.84,81.39,1,32,3,1.22,15.55,Clear,Low,App,1,0
CAB_10399,2026-12-19 16:47:00,Downtown,Old Town,12.9,229.18,16,19,5,1,Auto,UPI,4.66,4.21,1.9,64.67,1,35,2,1.64,64.78,Storm,Moderate,Partner,1,1
CAB_10400,2024-09-22 02:06:00,Airport,Business District,1.52,120.0,2,22,6,3,Economy,Wallet,4.44,4.19,7.17,95.47,1,32,3,1.64,11.65,Rainy,Low,App,1,0
CAB_10401,2026-05-18 08:19:00,Market,Market,8.29,133.0,8,18,0,1,SUV,Cash,4.23,4.17,4.83,65.74,1,36,0,1.58,39.05,Storm,Low,Partner,0,0
CAB_10402,2024-01-27 13:38:00,University,Business District,2.02,120.0,13,27,5,2,SUV,Cash,4.68,4.63,5.06,76.58,3,41,0,1.0,18.55,Clear,Low,Website,1,0
CAB_10403,2024-06-23 13:46:00,Airport,Old Town,10.06,216.48,13,23,6,3,SUV,Card,3.63,4.46,9.6,71.87,0,29,0,1.0,44.35,Cloudy,Low,App,1,0
CAB_10404,2025-01-08 21:02:00,Business District,Airport,4.31,120.0,21,8,2,4,Economy,Wallet,3.91,4.07,1.71,67.72,2,26,1,1.7,38.46,Storm,Moderate,App,0,1
CAB_10405,2026-08-26 12:13:00,Airport,Old Town,4.9,120.0,12,26,2,3,Auto,Card,4.76,4.01,5.57,91.06,1,44,1,1.66,40.12,Storm,Moderate,Call Center,0,1
CAB_10406,2026-09-28 00:54:00,Airport,Harbor,6.67,180.01,0,28,0,3,Economy,Cash,4.23,4.82,10.19,60.76,3,42,0,1.0,41.58,Clear,Moderate,Website,0,0
CAB_10407,2026-05-16 21:59:00,Residential,Harbor,9.07,195.99,21,16,5,3,SUV,Card,4.12,3.87,3.65,75.63,2,25,1,2.07,62.33,Storm,Heavy,App,1,1
CAB_10408,2024-08-21 00:46:00,Market,Airport,15.98,350.3,0,21,2,3,Premium,UPI,4.49,3.82,4.68,80.5,1,21,2,1.0,48.46,Cloudy,Low,App,0,0
CAB_10409,2025-06-17 15:38:00,Harbor,Business District,1.47,120.0,15,17,1,1,SUV,Card,4.5,3.77,6.3,77.01,2,38,1,1.0,10.44,Clear,Low,Partner,0,0
CAB_10410,2026-11-23 01:17:00,Residential,Business District,8.36,164.04,1,23,0,1,Economy,UPI,4.85,4.43,2.25,99.0,2,36,0,1.0,44.51,Cloudy,Low,Website,0,0
CAB_10411,2024-03-15 18:02:00,Business District,Market,13.61,311.29,18,15,4,3,SUV,Wallet,4.5,4.38,4.49,73.59,0,45,1,1.23,50.29,Cloudy,Low,Partner,0,1
CAB_10412,2025-10-13 08:42:00,University,Downtown,6.26,120.0,8,13,0,2,Economy,Card,5.0,4.12,7.12,89.07,1,38,0,1.86,32.7,Snow,Low,App,0,0
CAB_10413,2025-07-05 23:52:00,Market,Residential,6.81,120.0,23,5,5,3,Premium,Card,4.51,5.0,13.06,78.05,1,37,3,1.66,51.73,Rainy,Moderate,Website,1,1
CAB_10414,2026-08-21 00:06:00,University,Harbor,12.47,256.27,0,21,4,2,Economy,UPI,4.52,3.59,9.13,74.6,1,36,1,1.25,54.42,Snow,Moderate,Call Center,0,0
CAB_10415,2024-05-19 00:18:00,Downtown,Residential,11.2,278.6,0,19,6,1,SUV,UPI,4.02,4.13,4.2,97.46,0,35,2,1.0,42.55,Cloudy,Moderate,App,1,0
CAB_10416,2025-07-13 10:23:00,Old Town,Market,7.41,170.72,10,13,6,2,Economy,Card,4.97,3.98,7.68,63.66,2,31,1,1.0,25.12,Clear,Low,App,1,0
CAB_10417,2024-09-05 17:30:00,Harbor,University,2.87,120.0,17,5,3,2,Economy,Card,4.53,3.67,9.04,84.39,3,31,2,1.35,13.37,Clear,Moderate,App,0,0
CAB_10418,2025-08-19 01:41:00,Old Town,Business District,9.61,218.04,1,19,1,1,Premium,Wallet,4.65,4.52,9.93,86.15,1,33,0,1.0,28.44,Clear,Low,Website,0,0
CAB_10419,2025-03-06 17:53:00,Airport,Residential,14.76,279.78,17,6,3,4,SUV,Card,5.0,5.0,7.39,85.11,1,30,0,1.7,79.5,Storm,Heavy,App,0,1
CAB_10420,2025-01-24 18:54:00,Downtown,Old Town,4.98,120.0,18,24,4,2,SUV,Wallet,4.83,4.01,7.42,84.16,0,36,2,2.05,25.2,Rainy,Low,App,0,0
CAB_10421,2024-04-06 19:03:00,Old Town,Residential,6.56,166.45,19,6,5,2,Economy,Wallet,5.0,4.64,3.38,99.0,1,31,1,1.89,25.81,Storm,Low,App,1,1
CAB_10422,2025-12-11 00:51:00,Residential,Old Town,5.3,131.19,0,11,3,3,Auto,UPI,4.04,4.65,2.87,85.5,4,36,1,1.71,11.06,Rainy,Low,App,0,0
CAB_10423,2025-10-05 01:43:00,Harbor,Harbor,9.05,198.44,1,5,6,2,Premium,Cash,4.7,4.17,4.9,69.77,4,32,0,1.0,29.91,Clear,Moderate,Call Center,1,1
CAB_10424,2024-01-12 10:14:00,Old Town,University,11.41,230.54,10,12,4,2,SUV,Card,4.91,4.97,5.22,89.44,0,37,1,1.39,51.34,Rainy,Low,App,0,0
CAB_10425,2025-05-19 15:30:00,University,Harbor,12.8,296.04,15,19,0,4,Premium,UPI,4.75,4.25,9.29,59.44,1,30,3,1.37,48.53,Storm,Low,App,0,0
CAB_10426,2026-01-12 01:09:00,Harbor,Business District,4.9,120.0,1,12,0,2,Economy,Cash,4.13,4.27,0.5,80.07,2,35,0,1.24,39.36,Cloudy,Severe,App,0,0
CAB_10427,2025-01-30 09:02:00,Old Town,Airport,3.95,120.0,9,30,3,3,Economy,UPI,4.34,3.58,2.32,92.76,1,27,1,2.0,43.57,Rainy,Severe,App,0,1
CAB_10428,2024-11-13 01:40:00,University,Old Town,6.87,157.23,1,13,2,4,Premium,Card,4.23,4.48,1.77,84.26,1,37,2,1.0,38.54,Clear,Moderate,Website,0,0
CAB_10429,2024-12-09 09:42:00,Harbor,Old Town,5.64,120.79,9,9,0,2,Auto,Wallet,4.43,4.81,0.5,99.0,0,39,0,1.76,40.42,Rainy,Low,App,0,0
CAB_10430,2025-11-24 03:45:00,Residential,Downtown,11.31,211.73,3,24,0,2,Economy,Card,5.0,4.98,4.24,84.8,1,41,0,1.0,38.39,Cloudy,Low,App,0,0
CAB_10431,2024-09-17 12:57:00,Harbor,Business District,15.91,359.59,12,17,1,2,Economy,UPI,4.14,4.12,0.5,92.08,1,41,1,1.6,40.77,Rainy,Moderate,App,0,0
CAB_10432,2024-11-09 16:13:00,Residential,Harbor,10.14,194.7,16,9,5,1,Economy,UPI,3.68,4.64,0.5,81.96,0,37,1,1.86,35.26,Rainy,Low,App,1,1
CAB_10433,2025-02-14 10:49:00,University,Market,9.1,203.25,10,14,4,1,SUV,Cash,5.0,5.0,5.24,65.92,1,38,1,1.73,50.61,Storm,Low,Partner,0,1
CAB_10434,2025-01-05 20:48:00,Harbor,Airport,11.11,228.78,20,5,6,1,Economy,Cash,4.03,4.34,7.42,97.7,0,30,0,1.69,70.98,Storm,Severe,Call Center,1,1
CAB_10435,2024-07-24 21:03:00,Business District,Harbor,17.79,408.65,21,24,2,1,Premium,Wallet,5.0,5.0,8.78,83.11,0,33,2,1.25,73.26,Clear,Heavy,App,0,1
CAB_10436,2024-01-08 22:10:00,Old Town,Market,2.16,120.0,22,8,0,4,Economy,Wallet,4.86,4.03,5.82,87.47,1,43,0,1.0,17.14,Clear,Moderate,Website,0,0
CAB_10437,2026-01-03 17:41:00,University,University,7.56,180.81,17,3,5,3,Premium,Cash,5.0,5.0,3.85,88.9,1,41,1,1.36,18.11,Clear,Low,Website,1,0
CAB_10438,2026-11-10 08:45:00,Business District,Residential,8.47,153.4,8,10,1,1,Auto,UPI,4.4,3.65,3.19,88.47,1,34,0,1.23,25.12,Clear,Moderate,App,0,0
CAB_10439,2025-04-23 02:58:00,Downtown,Harbor,10.8,272.7,2,23,2,4,Economy,Cash,4.05,4.56,6.55,85.09,3,40,0,1.0,41.24,Cloudy,Moderate,App,0,0
